Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/get_data/155,56,14,5,7.396031517877028,3.3189020005011116,42.52398600010565,85.75,0.09322787022534931,0.023306967556337328,5,7,8,8,12,16,36,43,43,43,43
GET,/get_data/156,74,18,5,6.463346283748546,3.1139160000748234,40.92138400028489,87.62162162162163,0.1231939713692116,0.02996610114386228,5,6,6,8,9,15,19,41,41,41,41
GET,/get_data/157,76,18,5,6.622831421090699,2.855679000276723,51.15315800003373,87.21052631578948,0.12652353816297407,0.02996610114386228,5,6,7,8,9,13,19,51,51,51,51
GET,/get_data/158,80,18,6,6.429262699987248,3.272193000157131,37.14594400025817,86.3,0.13318267175049903,0.02996610114386228,6,6,7,7,8,16,22,37,37,37,37
GET,/get_data/159,65,22,6,7.235116261563235,2.879821000078664,42.39462399982585,81.72307692307692,0.10821092079728047,0.036625234731387235,6,7,8,8,12,13,20,42,42,42,42
GET,/get_data/16,97,0,5,5.603497536047088,2.6783719999912137,18.276382999829366,97.0,0.16148398949748008,0.0,5,5,6,6,9,11,14,18,18,18,18
GET,/get_data/160,60,9,5,6.631998833343762,2.9004420002820552,51.2728399999105,91.05,0.09988700381287427,0.01498305057193114,5,6,7,8,9,14,16,51,51,51,51
GET,/get_data/161,75,17,5,7.037939333331451,3.0007479999767384,48.88114899995344,87.76,0.12485875476609284,0.028301317746981042,5,6,8,9,10,12,25,49,49,49,49
GET,/get_data/162,66,18,5,5.837042303028284,3.1605600001967105,13.608186000055866,85.27272727272727,0.1098757041941617,0.02996610114386228,5,6,7,7,9,10,13,14,14,14,14
GET,/get_data/163,65,18,6,6.9444318308132305,2.8281790000619367,29.428640000332962,83.6,0.10821092079728047,0.02996610114386228,6,7,8,8,10,12,18,29,29,29,29
GET,/get_data/164,53,13,5,7.687770094357888,3.248463000090851,71.68753600035416,87.50943396226415,0.08823352003470561,0.021642184159456093,5,6,7,8,11,13,22,72,72,72,72
GET,/get_data/165,61,19,5,6.855327672122362,3.1237350003721076,31.857308999860834,82.49180327868852,0.10155178720975551,0.03163088454074352,5,6,8,9,12,13,19,32,32,32,32
GET,/get_data/166,66,15,5,6.429086469676225,3.019627000867331,31.65383700024904,87.72727272727273,0.1098757041941617,0.024971750953218567,5,6,7,7,8,11,26,32,32,32,32
GET,/get_data/167,56,12,6,7.026232285706361,3.218456000013248,31.540645999939443,88.42857142857143,0.09322787022534931,0.019977400762574853,6,6,8,9,10,17,19,32,32,32,32
GET,/get_data/168,66,19,5,6.430321712073375,2.825412999754917,27.557397999771638,84.45454545454545,0.1098757041941617,0.03163088454074352,5,6,7,7,10,13,20,28,28,28,28
GET,/get_data/169,61,16,6,6.81504447547028,2.8567300000759133,29.61974799973177,85.8360655737705,0.10155178720975551,0.026636534350099807,6,6,7,7,9,17,20,30,30,30,30
GET,/get_data/17,92,0,5,5.8892641087051905,3.1747660004839418,14.969644999837328,99.0,0.15316007251307387,0.0,5,6,6,7,8,10,15,15,15,15,15
GET,/get_data/170,63,28,6,7.024251984119704,3.069887000037852,32.10859899991192,75.44444444444444,0.10488135400351799,0.046613935112674657,6,7,8,8,10,12,24,32,32,32,32
GET,/get_data/171,54,18,5,7.537171907398698,3.095007999945665,43.13658999990366,82.0,0.08989830343158685,0.02996610114386228,6,6,7,7,12,27,30,43,43,43,43
GET,/get_data/172,50,19,5,6.321462999903815,2.8893929998048407,16.001349999896775,78.86,0.08323916984406189,0.03163088454074352,6,6,8,8,10,11,16,16,16,16,16
GET,/get_data/173,46,15,5,5.686460434745918,3.108633999545418,15.083922000030725,83.06521739130434,0.07658003625653693,0.024971750953218567,5,6,6,7,8,10,15,15,15,15,15
GET,/get_data/174,53,18,5,5.785176151015171,3.223104999960924,12.707372000477335,80.33962264150944,0.08823352003470561,0.02996610114386228,5,6,6,7,9,10,10,13,13,13,13
GET,/get_data/175,49,6,6,5.938249653085297,3.108390999841504,16.042932999880577,94.26530612244898,0.08157438644718065,0.009988700381287427,6,7,7,7,9,9,16,16,16,16,16
GET,/get_data/176,54,13,5,5.412177462934172,2.841664000243327,13.403641999502725,87.0,0.08989830343158685,0.021642184159456093,5,5,6,6,7,9,11,13,13,13,13
GET,/get_data/177,62,21,5,7.094368935477471,2.8221709999343148,60.44932000077097,81.04838709677419,0.10321657060663675,0.034960451334505996,5,6,7,7,8,12,37,60,60,60,60
GET,/get_data/178,66,24,5,6.148589348385665,3.3115149999503046,22.449511000104394,81.0,0.1098757041941617,0.03995480152514971,5,6,6,7,8,9,22,22,22,22,22
GET,/get_data/179,57,14,5,6.546007052660124,3.1133890006458387,27.57508200011216,85.98245614035088,0.09489265362223055,0.023306967556337328,5,6,7,7,10,15,17,28,28,28,28
GET,/get_data/18,98,0,5,5.72882579592019,2.89971200072614,21.189747999414976,100.0,0.1631487728943613,0.0,5,6,7,7,8,10,11,21,21,21,21
GET,/get_data/180,61,22,5,6.889101573700023,3.0036680000193883,38.45378200003324,80.52459016393442,0.10155178720975551,0.036625234731387235,5,7,7,7,10,12,35,38,38,38,38
GET,/get_data/181,54,22,5,6.651859944415467,3.0882669998391066,22.20849500008626,78.5925925925926,0.08989830343158685,0.036625234731387235,5,6,7,8,12,18,20,22,22,22,22
GET,/get_data/182,50,19,6,7.178530780065557,3.1360499997390434,41.47320899983242,80.1,0.08323916984406189,0.03163088454074352,6,7,8,9,11,13,41,41,41,41,41
GET,/get_data/183,49,13,7,8.211834938812936,3.734454000095866,26.13230199995087,86.40816326530613,0.08157438644718065,0.021642184159456093,7,8,8,9,14,26,26,26,26,26,26
GET,/get_data/184,64,29,6,6.439882968741983,2.9930479995528003,27.615331000561127,76.078125,0.10654613740039923,0.048278718509555896,6,6,7,7,9,12,24,28,28,28,28
GET,/get_data/185,49,16,5,6.933553183694594,3.4132800001316355,37.00072199990245,83.04081632653062,0.08157438644718065,0.026636534350099807,5,6,8,8,9,11,37,37,37,37,37
GET,/get_data/186,46,14,5,6.466260217393938,3.429697999763448,15.868569999838655,82.8695652173913,0.07658003625653693,0.023306967556337328,6,7,8,8,10,12,16,16,16,16,16
GET,/get_data/187,49,16,5,6.239876551002713,3.2794379994811607,33.6876280002798,82.36734693877551,0.08157438644718065,0.026636534350099807,5,6,6,7,9,10,34,34,34,34,34
GET,/get_data/188,47,20,5,6.095585383041288,3.104351000274619,15.683210999668518,77.02127659574468,0.07824481965341817,0.03329566793762476,5,6,7,7,11,12,16,16,16,16,16
GET,/get_data/189,50,15,5,6.684045559977676,3.67609699969762,48.07961799997429,84.5,0.08323916984406189,0.024971750953218567,5,6,6,7,9,10,48,48,48,48,48
GET,/get_data/19,80,0,5,5.567816987536389,2.8251589997125848,31.24360899983003,99.0,0.13318267175049903,0.0,5,5,6,6,7,9,13,31,31,31,31
