Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/get_data/159,106,21,5,6.243887113184411,3.2997109997268126,21.551245999944513,90.10377358490567,0.12207961334185927,0.024185583775274005,5,6,7,8,9,12,14,16,22,22,22
GET,/get_data/16,158,0,5,7.062219936665603,3.048005999517045,107.2324650003793,99.0,0.18196772554729965,0.0,5,6,7,7,10,12,21,31,110,110,110
GET,/get_data/160,100,11,6,6.363676590067371,3.2970949996524723,17.035885000041162,93.17,0.11516944654892383,0.012668639120381622,6,7,7,8,10,11,15,17,17,17,17
GET,/get_data/161,123,14,5,6.39085940650229,2.786312999887741,35.37541799960309,93.85365853658537,0.1416584192551763,0.016123722516849338,5,6,7,7,10,13,15,16,35,35,35
GET,/get_data/162,120,19,5,7.286830400005329,2.5294209999628947,81.96470899929409,92.29166666666667,0.1382033358587086,0.02188219484429553,5,6,7,8,10,22,26,30,82,82,82
GET,/get_data/163,100,16,6,5.922155590028524,3.2188109998969594,18.048142999759875,92.2,0.11516944654892383,0.018427111447827813,6,6,7,7,8,10,13,18,18,18,18
GET,/get_data/164,118,16,5,5.887993042363833,3.1510869998783164,18.86593700010053,93.54237288135593,0.13589994692773014,0.018427111447827813,5,6,6,7,8,10,15,15,19,19,19
GET,/get_data/165,131,21,5,6.0162000304722225,3.0415600003834697,22.28519700020115,92.18320610687023,0.15087197497909022,0.024185583775274005,5,6,6,7,9,10,12,17,22,22,22
GET,/get_data/166,106,13,5,5.797331556559069,2.946827000414487,15.640051999980642,93.37735849056604,0.12207961334185927,0.014972028051360099,5,6,7,7,8,9,10,15,16,16,16
GET,/get_data/167,120,20,6,7.063674124962442,2.9038929997113883,62.68029900002148,91.83333333333333,0.1382033358587086,0.023033889309784766,6,7,7,8,9,13,34,51,63,63,63
GET,/get_data/168,108,11,6,6.802616527764898,2.778741999918566,41.67863600014243,95.39814814814815,0.12438300227283774,0.012668639120381622,6,7,8,8,10,11,17,28,42,42,42
GET,/get_data/169,103,13,5,6.636157485436607,2.8208350004206295,81.94774899948243,94.05825242718447,0.11862452994539155,0.014972028051360099,5,6,7,7,8,10,11,13,82,82,82
GET,/get_data/17,152,0,5,5.920577532893539,2.6557410001259996,23.16237800005183,97.0,0.17505755875436424,0.0,5,6,7,7,9,10,12,15,23,23,23
